ID,Action
2961,drop
33005,drop
23518,drop
17680,allow
33128,allow
23622,deny
42294,allow
56857,allow
19149,drop
14095,allow
8882,drop
4726,drop
10498,drop
1139,deny
54954,allow
8501,drop
14088,allow
19343,allow
30540,drop
11286,allow
4298,allow
14085,allow
37820,allow
20147,allow
25494,allow
22485,drop
36371,allow
30182,allow
11536,allow
3177,allow
27032,allow
8145,allow
30525,drop
27417,allow
21896,allow
59962,allow
54869,deny
10703,allow
45452,allow
14482,drop
54937,allow
56319,deny
24032,deny
55518,allow
12612,allow
24097,allow
41754,drop
52254,drop
30270,allow
28702,drop
59784,allow
49167,allow
33934,drop
1360,drop
28999,allow
53774,drop
24569,allow
14770,deny
19363,allow
54218,allow
38922,allow
58314,drop
56127,allow
11942,drop
60988,allow
63408,allow
10789,allow
32359,allow
57110,allow
2350,drop
3233,deny
10527,deny
32612,drop
7764,deny
64859,allow
21015,drop
25401,drop
51607,allow
48842,allow
2806,deny
40042,deny
59422,deny
47648,allow
51011,deny
56245,drop
42648,drop
37691,allow
29548,drop
59720,allow
11124,drop
36617,drop
16929,drop
33389,drop
20942,allow
25096,allow
39271,allow
31905,allow
14721,allow
15181,drop
52297,allow
10938,deny
47938,allow
25771,allow
12285,allow
27642,deny
57042,allow
6525,deny
29228,deny
5214,deny
18257,allow
58310,drop
65188,allow
37542,deny
33277,allow
33217,allow
1196,allow
33976,deny
54326,drop
6403,drop
7414,deny
65490,allow
63839,drop
46129,allow
51320,drop
53478,allow
21325,deny
37839,allow
57281,drop
6113,drop
44793,drop
57845,drop
18632,allow
28286,allow
42015,allow
20839,drop
3279,deny
2132,allow
52249,drop
34892,drop
30683,allow
27144,allow
45849,allow
31411,allow
36287,allow
52926,allow
5314,drop
30015,deny
40478,allow
61307,deny
46274,allow
18268,allow
60524,allow
30456,drop
6135,allow
35979,allow
57181,allow
11868,deny
20567,allow
31101,allow
45964,drop
43998,drop
15976,deny
63788,allow
6931,allow
33040,drop
21513,allow
16401,drop
20992,deny
53167,drop
21755,deny
54838,allow
31271,allow
21458,deny
3466,allow
56121,allow
63407,allow
52020,allow
45657,allow
49002,allow
35073,deny
9364,drop
8288,allow
40586,deny
56065,allow
61142,allow
14962,deny
7807,deny
58811,allow
37670,allow
59457,deny
7647,deny
56615,allow
6026,drop
65230,allow
14108,allow
61928,drop
1216,allow
60884,allow
52230,deny
56388,allow
26222,allow
14777,deny
21593,allow
2368,allow
9709,drop
30570,allow
54967,drop
49056,deny
59377,allow
36435,allow
30613,allow
37669,allow
41818,deny
18478,drop
3835,allow
15051,allow
16646,allow
5667,deny
17740,allow
41270,allow
37184,allow
18807,allow
43942,deny
15383,drop
17810,allow
63365,allow
61214,allow
49126,allow
61282,deny
44298,allow
17721,allow
25886,drop
40948,drop
41279,allow
27818,deny
20392,allow
55204,deny
51945,allow
13389,allow
47377,allow
62321,allow
21598,allow
44155,deny
47547,drop
42297,allow
18180,deny
41926,drop
47325,allow
2834,allow
53975,drop
18370,allow
410,allow
42485,deny
36645,deny
26977,deny
62846,drop
33347,deny
46815,allow
47639,deny
30969,deny
8242,allow
48008,allow
11467,allow
10190,drop
12779,allow
13674,allow
52616,allow
54265,allow
5025,allow
48584,allow
19252,allow
9614,drop
8003,deny
58279,drop
38701,allow
987,deny
57884,drop
49239,deny
14596,drop
42394,deny
12788,allow
50119,deny
63400,allow
48448,allow
44467,allow
54039,deny
20640,allow
28823,drop
5250,drop
62876,deny
65052,drop
28000,deny
29289,allow
1684,allow
52693,allow
34771,allow
1074,drop
52818,drop
42133,drop
42859,allow
32300,allow
63796,allow
62322,allow
37324,allow
44420,drop
4921,allow
24305,deny
2982,allow
7207,deny
3016,allow
56723,deny
36170,deny
9309,allow
52583,drop
10494,deny
62167,allow
54010,drop
46754,allow
36356,allow
19006,deny
52425,drop
58854,allow
13789,allow
53902,allow
20425,allow
60216,drop
21040,allow
2766,drop
12519,drop
33800,deny
55773,drop
60102,allow
58633,deny
6734,deny
17203,allow
51523,allow
57545,allow
2888,allow
14016,drop
15874,allow
6727,drop
33011,deny
5473,allow
13604,drop
1770,drop
24120,drop
14495,allow
34432,allow
23801,allow
53434,allow
33238,allow
30261,allow
28319,allow
27955,allow
44553,allow
23894,allow
35754,deny
56247,drop
56784,drop
32801,allow
38632,deny
44069,deny
58437,deny
46001,drop
39278,allow
47761,drop
26392,deny
2498,allow
52037,drop
62569,allow
5300,drop
30687,allow
18874,allow
2457,allow
44050,deny
12949,allow
2760,drop
57657,allow
65513,drop
45947,drop
62327,allow
20825,deny
57933,allow
49846,allow
22793,drop
12059,allow
50374,drop
39429,deny
32083,drop
27660,drop
12743,allow
4839,allow
26373,allow
16678,allow
2613,allow
16855,drop
58204,allow
40348,deny
9827,deny
18307,allow
6432,deny
56067,allow
58593,allow
9510,allow
59739,allow
25078,allow
37291,allow
29308,deny
4399,allow
27048,deny
29096,drop
51768,deny
32471,allow
32356,allow
55741,drop
18498,deny
26178,allow
58818,drop
57130,allow
54797,deny
15334,allow
26009,allow
57931,allow
15606,deny
34546,deny
63621,deny
51191,allow
35221,allow
971,deny
20607,allow
43391,deny
6630,allow
338,allow
16567,allow
56508,allow
50903,allow
20563,allow
35188,allow
44568,allow
60114,allow
13960,deny
2150,allow
58646,drop
46120,allow
36944,allow
47893,allow
46372,allow
46972,drop
28485,allow
3625,deny
17650,allow
65165,allow
55139,allow
11137,allow
24507,allow
24491,allow
6405,drop
11070,deny
52356,allow
6096,deny
6861,drop
55239,allow
18809,allow
12679,deny
13381,allow
37240,deny
20390,allow
3375,deny
48594,allow
43710,allow
42061,allow
9487,allow
27419,allow
37537,drop
14970,drop
14332,allow
11866,drop
62420,drop
40574,deny
43743,drop
17929,drop
20528,allow
11149,allow
48588,allow
19975,allow
33007,drop
54573,deny
32740,allow
18751,allow
13312,allow
56693,allow
11497,allow
54536,drop
93,allow
38376,allow
41706,drop
65492,allow
42995,allow
59952,drop
43946,drop
13886,allow
28528,allow
18147,allow
537,allow
6564,allow
22014,drop
55278,deny
48442,allow
48939,allow
20229,deny
38877,allow
38839,allow
25386,drop
16249,allow
64625,allow
1374,deny
53983,drop
32080,deny
29125,drop
4555,allow
38467,allow
30388,drop
56923,allow
29982,drop
43113,allow
39257,allow
5164,deny
22714,allow
49744,deny
53039,allow
25356,deny
12993,drop
58321,drop
32221,allow
18112,allow
56060,allow
50351,allow
21979,allow
46932,allow
52397,deny
38790,allow
15416,allow
58820,drop
17606,allow
53659,drop
17084,deny
7965,deny
6237,allow
61199,allow
32106,drop
24323,deny
20591,allow
48300,deny
47014,drop
57381,drop
49077,drop
47548,drop
46296,allow
57382,drop
43823,allow
46975,drop
40433,allow
32961,drop
42929,drop
34246,allow
33055,allow
7478,deny
46699,allow
24622,allow
31066,deny
50930,allow
59034,deny
15458,allow
42506,drop
55345,allow
53620,deny
43586,drop
9367,deny
5805,allow
26304,allow
35157,allow
13228,allow
926,allow
18211,allow
9146,deny
24254,allow
21228,allow
1093,allow
37757,allow
51920,allow
58499,allow
6509,allow
38935,allow
14408,deny
43151,drop
4446,allow
16972,deny
26435,deny
51555,allow
51376,drop
33053,allow
61205,allow
25493,allow
18208,allow
3311,allow
29301,allow
18727,allow
31649,allow
19970,allow
55689,drop
16565,allow
26136,allow
62799,drop
40157,allow
17533,allow
10531,drop
4783,allow
63219,allow
34460,allow
4684,deny
51442,drop
24577,allow
39101,drop
50238,drop
31885,allow
57498,allow
48539,allow
26750,allow
25742,allow
15439,allow
31601,drop
60132,allow
50336,allow
17319,allow
32157,drop
6329,drop
45989,deny
17500,allow
56405,allow
34074,allow
37881,allow
11347,drop
29061,allow
33102,deny
27475,drop
41288,allow
22639,allow
63944,drop
40974,drop
8557,allow
45412,allow
2070,allow
2670,deny
45453,allow
28348,allow
275,drop
45571,drop
54561,deny
6330,drop
43145,deny
41514,allow
22552,allow
55270,drop
23776,drop
26172,allow
49772,drop
44285,allow
23188,allow
20402,allow
34106,allow
45956,deny
5721,deny
55268,deny
6760,deny
63913,allow
52260,allow
28874,deny
36498,drop
62328,allow
5653,deny
45286,deny
16348,allow
63863,drop
55390,deny
780,deny
61976,allow
22453,deny
43431,allow
55179,deny
45289,drop
19745,allow
13540,drop
50059,deny
31458,allow
10063,drop
24487,allow
56523,allow
32377,allow
62458,allow
27445,deny
340,deny
49042,deny
18205,allow
41351,drop
28283,allow
21775,deny
39258,allow
28158,allow
62659,allow
36060,allow
56475,allow
30083,allow
38665,deny
5767,allow
1641,allow
51787,deny
39066,drop
12200,allow
36902,allow
44396,deny
15853,allow
20236,drop
38769,drop
3586,allow
32053,drop
40929,allow
53972,drop
15433,allow
30418,deny
54548,drop
21957,allow
17426,drop
46904,allow
51961,allow
58900,allow
30955,drop
20252,deny
33602,allow
62074,allow
61507,allow
24475,allow
23597,deny
43820,allow
40326,allow
9024,allow
53210,deny
37434,allow
42132,drop
7567,allow
43716,allow
64851,allow
3116,allow
2116,allow
16952,deny
15793,allow
25174,allow
53294,deny
36256,allow
22679,allow
20029,allow
22057,drop
57220,allow
30142,allow
32586,drop
59458,deny
32758,allow
1345,deny
59754,allow
35050,allow
22095,deny
22007,deny
61321,deny
39315,allow
52749,deny
4156,drop
12669,drop
302,allow
19867,deny
23485,allow
2595,allow
1434,drop
60186,deny
33511,allow
42868,deny
33531,allow
26706,allow
47735,allow
20243,allow
61517,allow
36255,allow
50486,allow
4158,deny
12257,allow
44524,deny
18090,drop
29032,allow
29196,drop
64761,allow
21363,drop
39615,allow
23439,allow
57363,deny
54097,allow
15360,deny
20160,allow
42637,deny
11553,drop
3310,allow
40300,drop
29429,allow
11086,deny
34992,deny
6508,allow
7110,deny
58402,allow
60103,allow
52876,deny
5246,deny
19788,allow
5510,allow
36499,drop
2925,drop
23145,deny
545,drop
51597,allow
55052,allow
6701,drop
56375,allow
50461,deny
32440,allow
42717,allow
3048,allow
43088,allow
37846,allow
23717,allow
26590,deny
40731,deny
5119,allow
53507,allow
5952,drop
60767,allow
35749,deny
768,drop
51749,deny
32917,deny
57923,allow
57772,drop
9597,drop
33135,allow
45997,drop
48857,allow
64629,deny
14741,deny
40355,allow
31685,allow
54023,drop
16038,drop
51962,allow
16357,allow
25101,allow
21349,deny
9194,drop
7529,allow
61578,allow
38045,deny
37993,allow
49636,allow
61037,deny
24892,allow
6756,deny
19697,deny
6269,allow
35568,allow
1262,allow
17054,allow
58186,allow
15845,allow
24427,drop
8351,drop
57696,allow
47170,allow
18371,allow
28025,drop
64460,allow
45661,allow
29015,allow
40458,allow
44096,allow
9060,allow
54449,allow
8623,deny
50293,allow
12038,allow
47402,allow
26983,allow
15020,drop
64312,allow
64172,drop
6447,drop
45113,deny
49676,allow
60385,drop
28688,allow
45863,allow
11151,allow
6040,deny
35290,drop
47381,allow
27948,allow
29590,drop
796,allow
37421,allow
46250,allow
28552,allow
23689,deny
30880,allow
37539,drop
65402,drop
11928,deny
43163,deny
35132,allow
37858,allow
47457,allow
11581,drop
57046,allow
39349,allow
21481,drop
32030,allow
48131,drop
24040,deny
63550,drop
29307,allow
40134,allow
3829,allow
9488,allow
57779,allow
35315,deny
30921,allow
24445,deny
41276,allow
9447,allow
63236,allow
45164,deny
54091,allow
29739,allow
32629,deny
36690,allow
43737,drop
16454,drop
4425,allow
2334,drop
37775,allow
11802,allow
65041,deny
3366,allow
46772,allow
23875,allow
55714,drop
37425,allow
14901,allow
36425,allow
3199,drop
61608,allow
2629,deny
55368,allow
3064,allow
51829,allow
1582,allow
32709,drop
46267,allow
32453,allow
28639,allow
55533,allow
19502,allow
59560,deny
55277,deny
29209,drop
20140,allow
7526,allow
1315,deny
41785,drop
63577,allow
48545,allow
10301,allow
1719,allow
64095,allow
50315,allow
63315,allow
20674,allow
54362,deny
12372,allow
64930,allow
16054,drop
13367,allow
1265,allow
35086,deny
59729,allow
38525,allow
33693,allow
28030,drop
6554,allow
37738,allow
54618,allow
56847,allow
4026,allow
35597,allow
51737,drop
54865,drop
59740,allow
14121,deny
47441,allow
33408,drop
28079,drop
35400,allow
53635,deny
57355,drop
61767,drop
3713,deny
22847,deny
55740,deny
64405,allow
50570,allow
30575,allow
45523,drop
51449,drop
39337,allow
62625,allow
14688,allow
33895,deny
34120,allow
6302,allow
30715,allow
31568,drop
59763,allow
49821,allow
15950,drop
31983,allow
52056,deny
2699,deny
65108,allow
41366,drop
7847,deny
16163,deny
21590,allow
10905,drop
15901,drop
37395,allow
245,drop
24210,allow
39678,allow
7828,deny
59669,allow
20949,allow
6740,drop
16325,allow
40388,allow
3619,drop
22239,deny
54303,deny
3249,drop
31252,allow
32170,allow
19592,drop
64424,allow
28705,deny
21761,drop
36583,drop
43959,deny
50195,allow
44056,drop
15352,allow
35522,allow
57164,allow
8901,deny
63531,drop
60379,allow
9406,deny
29071,allow
16805,allow
21455,deny
58324,drop
5600,allow
28891,allow
63942,deny
2008,drop
50321,allow
61585,allow
11281,allow
55809,allow
53117,allow
23224,drop
40987,drop
34534,deny
40177,allow
23400,allow
28112,allow
3122,allow
26298,allow
6721,drop
27739,allow
272,drop
8571,allow
54745,deny
23421,allow
28692,allow
8424,deny
24750,drop
54136,deny
47371,allow
48202,allow
2647,deny
41910,deny
2254,deny
61638,deny
38212,allow
57799,deny
64672,allow
14087,allow
61958,allow
13391,allow
53470,allow
9648,deny
19822,allow
30127,allow
4871,drop
41952,allow
51653,deny
52608,allow
24525,drop
60922,deny
41332,deny
12181,allow
20918,allow
60113,allow
7223,deny
54612,allow
61840,allow
53512,allow
6073,deny
64455,allow
54916,allow
47041,deny
13771,allow
49804,deny
45057,allow
29235,deny
29895,allow
2983,allow
24464,allow
57266,drop
12473,deny
62973,allow
41604,allow
5753,allow
65507,allow
7654,deny
6425,drop
52573,deny
40947,drop
13176,allow
2787,drop
58179,allow
42083,drop
45837,allow
59175,allow
41510,allow
56889,allow
442,allow
4894,allow
14997,allow
46375,allow
46618,deny
35479,allow
11529,allow
17904,allow
36586,deny
3478,allow
37048,drop
9033,allow
60564,deny
168,deny
8583,drop
11205,allow
54505,allow
64845,allow
11985,drop
22502,allow
25803,allow
31290,allow
45092,drop
35048,allow
14309,allow
51574,allow
48483,allow
21617,allow
24205,allow
17944,deny
26501,deny
63127,drop
43674,deny
13395,allow
58998,allow
18187,allow
48268,allow
21462,deny
59695,allow
33327,deny
61838,allow
40028,deny
59302,allow
34190,deny
52629,allow
42798,allow
64304,allow
57393,drop
38329,allow
51684,drop
24743,drop
43727,allow
63032,allow
48418,allow
56074,allow
9870,allow
13592,drop
18728,allow
29704,drop
55960,allow
64616,drop
60645,deny
49716,deny
49937,allow
12603,allow
32131,deny
61919,drop
52837,deny
37056,drop
49748,deny
14395,drop
10357,allow
46930,allow
13326,allow
34221,deny
58547,allow
49082,drop
26282,allow
50644,deny
28844,drop
10430,drop
1895,drop
6209,allow
50266,allow
16665,allow
58688,deny
3735,deny
22062,drop
60617,deny
20804,drop
6303,allow
21084,allow
10590,allow
18624,allow
2210,allow
15112,allow
54066,allow
7938,drop
39636,deny
29592,deny
13504,deny
18269,allow
13387,allow
25319,deny
9695,drop
29335,drop
9956,allow
49736,drop
60345,allow
28942,deny
38237,deny
19310,drop
25695,allow
28224,allow
56811,deny
51453,deny
62869,drop
57289,allow
2035,deny
49014,deny
12538,drop
14414,deny
36472,allow
24937,allow
6493,allow
13566,drop
16843,deny
54150,deny
